"airport","airport_name","countryCode","date","datetime","raw_metar","visibility","wind","precipitation","freezing","dangerous","VMC_IMC","latitude","longitude"
"KMOB","MOBILE RGNL","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KMOB 221556Z 07010KT 10SM FEW060 SCT180 BKN250 04/M07 A3035 RMK AO2 SLP278 T00391067 20-01-22",0,0,0,0,0,0,30.691416666666665,-88.24283333333334
"KMXF","MAXWELL AFB","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KMXF 221556Z AUTO 06004KT 10SM CLR 03/M09 A3039 RMK AO2 SLP295 T00301090 $ 20-01-22",0,0,0,0,0,0,32.38294444444445,-86.36577777777777
"KHSV","HUNTSVILLE INTL-CARL T JONES FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KHSV 221553Z 20003KT 10SM BKN250 02/M07 A3040 RMK AO2 SLP300 T00171072 20-01-22",0,0,0,0,0,0,34.63719444444445,-86.77505555555555
"KMGM","MONTGOMERY RGNL (DANNELLY FIELD)","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KMGM 221553Z 05009KT 10SM CLR 05/M08 A3040 RMK AO2 SLP294 T00501078 20-01-22",0,0,0,0,0,0,32.300638888888884,-86.39397222222223
"KBFM","MOBILE DOWNTOWN","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KBFM 221553Z 06007KT 10SM CLR 05/M04 A3039 RMK AO2 SLP289 T00501044 20-01-22",0,0,0,0,0,0,30.62677777777778,-88.06808333333333
"KMSL","NORTHWEST ALABAMA RGNL","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KMSL 221553Z AUTO 14006KT 10SM CLR 02/M07 A3040 RMK AO2 SLP298 T00221067 $ 20-01-22",0,0,0,0,0,0,34.745305555555554,-87.61022222222222
"KSEM","CRAIG FIELD","USA","20-01-22","""2020-01-22T16:15:00.000Z""","KSEM 221615Z AUTO 09007KT 10SM 04/M07 A3040 RMK AO2 20-01-22",0,0,0,0,0,0,32.343947222222226,-86.98780277777777
"KASN","TALLADEGA MUNI","USA","20-01-22","""2020-01-22T16:15:00.000Z""","KASN 221615Z AUTO 06008KT 10SM CLR 03/M08 A3042 RMK AO2 T00261080 20-01-22",0,0,0,0,0,0,33.56950277777778,-86.0512
"KBVX","BATESVILLE RGNL","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KBVX 221556Z AUTO VRB05KT 10SM CLR A3031 RMK AO2 SLPNO FZRANO $ 20-01-22",0,0,0,0,0,0,35.726222222222226,-91.64744444444445
"KTCL","TUSCALOOSA RGNL","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KTCL 221553Z VRB03KT 10SM CLR 03/M07 A3043 RMK AO2 SLP304 T00331067 $ 20-01-22",0,0,0,0,0,0,33.220625000000005,-87.61139999999999
"KTOI","TROY MUNI AIRPORT AT N. KENNETH CAMPBELL FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KTOI 221553Z AUTO 05007KT 10SM CLR 04/M08 A3035 RMK AO2 SLP279 T00391083 20-01-22",0,0,0,0,0,0,31.860000000000003,-86.01388888888889
"KXNA","NORTHWEST ARKANSAS RGNL","USA","20-01-22","""2020-01-22T16:23:00.000Z""","KXNA 221623Z 16016KT 10SM BKN029 OVC039 01/M01 A3009 RMK AO2 T00111011 20-01-22",0,2,0,2.5,0,0,36.28157777777778,-94.30776388888889
"KCDH","HARRELL FIELD","USA","20-01-22","""2020-01-22T16:15:00.000Z""","KCDH 221615Z AUTO 13009G16KT 4SM -RA FEW055 SCT070 00/M02 A3029 RMK AO2 20-01-22",0,2,0,2.5,0,0,33.62280555555556,-92.76338888888888
"KFLP","MARION COUNTY RGNL","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KFLP 221556Z AUTO VRB04KT 10SM OVC060 01/M07 A3022 RMK AO2 SLP240 T00111067 FZRANO 20-01-22",0,0,0,0,0,0,36.29088888888889,-92.59025
"KELD","SOUTH ARKANSAS RGNL AT GOODWIN FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KELD 221553Z AUTO 11012KT 7SM -FZRA OVC070 00/M01 A3030 RMK AO2 UPB11E19FZRAE11B19 PRESFR SLP262 P0002 I1001 T00001011 20-01-22",0,0,3.3,10,0,0,33.22097222222222,-92.81327777777777
"KFYV","DRAKE FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KFYV 221553Z 15011G17KT 10SM OVC055 02/M02 A3010 RMK AO2 RAE44UPB1455E51 SLP200 P0000 T00221017 20-01-22",0,2,0,0,0,0,36.00508333333333,-94.17005555555556
"KHKA","BLYTHEVILLE MUNI","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KHKA 221553Z AUTO 17009KT 10SM CLR 00/M07 A3037 RMK AO2 SLP286 T00001067 $ 20-01-22",0,0,0,0,0,0,35.940416666666664,-89.83080555555556
"KHOT","MEMORIAL FIELD","USA","20-01-22","""2020-01-22T16:21:00.000Z""","KHOT 221621Z AUTO 15007KT 7SM -FZRA SCT055 OVC080 01/M03 A3027 RMK AO2 UPE01RAB12E15FZRAB15 I1000 T00061028 PNO $ 20-01-22",0,0,3.3,10,0,0,34.47802777777778,-93.09622222222222
"KFSM","FORT SMITH RGNL","USA","20-01-22","""2020-01-22T16:20:00.000Z""","KFSM 221620Z 09010KT 2 1/2SM -FZRA BR SCT006 SCT010 OVC041 00/00 A3018 RMK AO2 P0001 I1003 T00000000 20-01-22",0,0,3.3,7.5,0,1,35.33658333333334,-94.36744444444444
"KLRF","LITTLE ROCK AFB","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KLRF 221556Z AUTO 14010KT 10SM OVC120 01/M04 A3028 RMK AO2 SLP260 T00121039 20-01-22",0,0,0,0,0,0,34.91751111111111,-92.14500000000001
"KAWM","WEST MEMPHIS MUNI","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KAWM 221553Z AUTO 14011KT 10SM CLR 01/M05 A3036 RMK AO2 SLP282 T00061050 20-01-22",0,0,0,0,0,0,35.13505833333333,-90.23444722222223
"KHRO","BOONE COUNTY","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KHRO 221553Z AUTO 15013KT 10SM UP OVC060 M01/M05 A3014 RMK AO2 SLP218 P0000 I1000 T10111050 20-01-22",0,0,3.3,2.5,0,0,36.26152777777778,-93.15472222222223
"KJBR","JONESBORO MUNI","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KJBR 221553Z AUTO 15010KT 10SM CLR 00/M05 A3034 RMK AO2 SLP276 T00001050 20-01-22",0,0,0,0,0,0,35.831722222222226,-90.64641666666667
"KLIT","BILL AND HILLARY CLINTON NATIONAL/ADAMS FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KLIT 221553Z 14010KT 10SM SCT055 OVC095 01/M03 A3030 RMK AO2 SLP264 T00111033 20-01-22",0,0,0,0,0,0,34.72944444444445,-92.22477777777777
"KROG","ROGERS MUNI-CARTER FIELD","USA","20-01-22","""2020-01-22T15:58:00.000Z""","KROG 221558Z 15014KT 10SM -RA OVC060 01/M01 A3009 RMK AO2 UPE21RAB21 SLP197 P0000 T00061011 20-01-22",0,0,0,2.5,0,0,36.372416666666666,-94.10697222222221
"KSRC","SEARCY MUNI","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KSRC 221556Z AUTO 15009KT 10SM CLR 01/M03 A3031 RMK AO2 SLP270 T00111028 FZRANO 20-01-22",0,0,0,0,0,0,35.21060833333333,-91.73753888888889
"KSLG","SMITH FIELD, AR","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KSLG 221556Z AUTO 15010KT 10SM UP OVC041 01/M01 A3009 RMK AO2 UPE04B31RAB04E31 SLP199 P0002 T00111006 FZRANO TSNO 20-01-22",0,0,3.3,2.5,0,0,36.19186111111111,-94.49
"KSGT","STUTTGART MUNI","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KSGT 221556Z AUTO 16012KT 10SM CLR 02/M04 A3033 RMK AO2 SLP274 T00221039 FZRANO 20-01-22",0,0,0,0,0,0,34.59947777777778,-91.575
"KTXK","TEXARKANA RGNL-WEBB FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KTXK 221553Z 14007KT 10SM -RA SCT050 BKN065 OVC075 01/M01 A3025 RMK AO2 RAB1454 SLP244 P0000 T00061011 20-01-22",0,0,0,2.5,0,0,33.45370833333334,-93.99101944444445
"KPBF","GRIDER FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KPBF 221553Z AUTO 15007KT 10SM CLR 02/M04 A3033 RMK AO2 SLP271 T00171044 20-01-22",0,0,0,0,0,0,34.17451111111111,-91.93560277777779
"KBXK","BUCKEYE MUNI","USA","20-01-22","""2020-01-22T16:15:00.000Z""","KBXK 221615Z AUTO 00000KT 10SM CLR 10/10 A3016 RMK A01 20-01-22",0,0,0,0,0,0,33.42041666666666,-112.68618055555557
"KCGZ","CASA GRANDE MUNI","USA","20-01-22","""2020-01-22T16:09:00.000Z""","KCGZ 221609Z AUTO 00000KT 1SM BR BKN003 OVC050 11/11 A3016 RMK AO2 20-01-22",0,0,0,0,0,1,32.95488888888889,-111.76683333333334
"KIWA","PHOENIX, AZ, PHOENIX-MESA GATEWAY ARPT","USA","20-01-22","""2020-01-22T16:00:00.000Z""","KIWA 221600Z 26004KT 10SM SCT010 SCT025 BKN040 11/11 A3015 20-01-22",0,0,0,0,0,0,33.30783333333333,-111.65547222222223
"KARG","WALNUT RIDGE RGNL","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KARG 221556Z AUTO 16009KT 10SM CLR M01/M04 A3033 RMK AO2 SLP276 T10061039 FZRANO 20-01-22",0,0,0,0,0,0,36.12466388888889,-90.92509722222222
"KDMA","DAVIS MONTHAN AFB","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KDMA 221556Z AUTO 26006KT 10SM OVC033 10/08 A3013 RMK AO2 SLP189 T01030081 FZRANO $ 20-01-22",0,0,0,0,0,0,32.16636388888889,-110.88317222222221
"KTUS","TUCSON INTl","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KTUS 221553Z 33003KT 10SM OVC034 11/08 A3015 RMK AO2 SLP193 T01110083 20-01-22",0,0,0,0,0,0,32.116083333333336,-110.94102777777778
"KPHX","PHOENIX SKY HARBOR INTL","USA","20-01-22","""2020-01-22T15:51:00.000Z""","KPHX 221551Z 23004KT 9SM BKN010 BKN040 12/10 A3013 RMK AO2 SLP198 T01170100 20-01-22",0,0,0,0,0,0,33.43427777777777,-112.01158333333333
"KIFP","LAUGHLIN/BULLHEAD INTL","USA","20-01-22","""2020-01-22T15:50:00.000Z""","KIFP 221550Z 00000KT 20SM FEW140 09/05 A3018 20-01-22",0,0,0,0,0,0,35.15597222222222,-114.55944444444444
"KFHU","SIERRA VISTA MUNI-LIBBY AAF","USA","20-01-22","""2020-01-22T16:23:00.000Z""","KFHU 221623Z 36005KT 10SM BKN014 OVC023 09/06 A3016 RMK AO2A CIG 011V017 SLP184 20-01-22",0,0,0,0,0,0,31.588472222222222,-110.34438888888889
"KHII","LAKE HAVASU CITY","USA","20-01-22","""2020-01-22T16:15:00.000Z""","KHII 221615Z AUTO 00000KT 10SM CLR 08/07 A3018 RMK AO2 20-01-22",0,0,0,0,0,0,34.571111111111115,-114.35827777777777
"KGYR","PHOENIX GOODYEAR","USA","20-01-22","""2020-01-22T16:10:00.000Z""","KGYR 221610Z 00000KT 1/2SM FG OVC005 10/09 A3016 20-01-22",0,0,0,0,0,1,33.42327777777778,-112.3753611111111
"KLUF","LUKE AFB","USA","20-01-22","""2020-01-22T16:04:00.000Z""","KLUF 221604Z 35003KT 9SM CLR 10/10 A3014 RMK SLP206 $ 20-01-22",0,0,0,0,0,0,33.534977777777776,-112.38317777777777
"KFLG","FLAGSTAFF PULLIAM","USA","20-01-22","""2020-01-22T15:57:00.000Z""","KFLG 221557Z 00000KT 10SM CLR M02/M03 A3014 RMK AO2 SLP194 T10221028 20-01-22",0,0,0,2.5,0,0,35.14030555555556,-111.66925
"KDUG","BISBEE DOUGLAS INTL","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KDUG 221556Z AUTO 09003KT 10SM BKN042 09/07 A3014 RMK AO2 SLP181 T00890072 20-01-22",0,0,0,0,0,0,31.468944444444443,-109.60374999999999
"KGCN","GRAND CANYON NATIONAL PARK","USA","20-01-22","""2020-01-22T15:54:00.000Z""","KGCN 221554Z 00000KT 1SM BR OVC002 M02/M02 A3016 RMK AO2 SLP209 T10171017 20-01-22",0,0,0,7.5,0,1,35.95236111111112,-112.14697222222223
"KIGM","KINGMAN","USA","20-01-22","""2020-01-22T15:51:00.000Z""","KIGM 221551Z AUTO 00000KT 10SM CLR 03/01 A3017 RMK AO2 SLP193 T00280011 $ 20-01-22",0,0,0,0,0,0,35.25947222222222,-113.93805555555556
"KOLS","NOGALES INTL","USA","20-01-22","""2020-01-22T16:20:00.000Z""","KOLS 221620Z AUTO 00000KT 10SM BKN015 10/07 A3013 RMK AO2 T01000067 20-01-22",0,0,0,0,0,0,31.417722222222224,-110.84788888888889
"KSOW","SHOW LOW RGNL","USA","20-01-22","""2020-01-22T16:15:00.000Z""","KSOW 221615Z AUTO 00000KT 10SM SCT003 BKN018 OVC025 02/01 A3016 RMK AO2 20-01-22",0,0,0,2.5,0,0,34.26547222222222,-110.00566666666667
"KPGA","PAGE MUNI","USA","20-01-22","""2020-01-22T16:12:00.000Z""","KPGA 221612Z AUTO 00000KT 3SM BR OVC002 02/01 A3015 RMK AO2 T00170006 PWINO FZRANO TSNO $ 20-01-22",0,0,0,7.5,0,1,36.92608333333333,-111.44836111111111
"KPRC","ERNEST A LOVE FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KPRC 221553Z 00000KT 10SM CLR 03/01 A3016 RMK AO2 SLP194 T00330011 20-01-22",0,0,0,0,0,0,34.65483333333333,-112.41922222222223
"KDVT","PHOENIX DEER VALLEY","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KDVT 221553Z 00000KT 8SM CLR 11/09 A3014 RMK AO2 SLP200 T01110094 20-01-22",0,0,0,0,0,0,33.68830555555555,-112.08255555555556
"KSAD","SAFFORD RGNL","USA","20-01-22","""2020-01-22T15:51:00.000Z""","KSAD 221551Z AUTO 29009KT 10SM OVC049 10/08 A3011 RMK AO2 SLP180 T01000083 20-01-22",0,0,0,0,0,0,32.85333333333333,-109.63508333333334
"KAUN","AUBURN MUNI","USA","20-01-22","""2020-01-22T16:15:00.000Z""","KAUN 221615Z AUTO 14004KT 4SM BR OVC005 09/09 A3026 RMK A01 20-01-22",0,0,0,0,0,0,38.95480555555556,-121.08172222222221
"KNYL","YUMA MCAS/YUMA INTL,AZ.","USA","20-01-22","""2020-01-22T15:57:00.000Z""","KNYL 221557Z 03003KT 2SM BR FEW100 10/09 A3016 RMK AO2 SFC VIS 5 SLP211 SFC VIS 5SM T01000089 20-01-22",0,0,0,0,0,0,32.656575,-114.60598611111111
"KINW","WINSLOW-LINDBERGH RGNL","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KINW 221556Z AUTO 00000KT 10SM CLR 03/01 A3015 RMK AO2 SLP204 T00330006 20-01-22",0,0,0,0,0,0,35.02169444444444,-110.72291666666666
"KSJN","ST JOHNS INDUSTRIAL AIR PARK","USA","20-01-22","""2020-01-22T15:54:00.000Z""","KSJN 221554Z AUTO 30009KT 10SM OVC036 03/01 A3013 RMK AO2 SLP182 T00330011 20-01-22",0,0,0,0,0,0,34.51855555555556,-109.37875
"KACV","ARCATA","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KACV 221553Z AUTO 14006KT 10SM BKN040 OVC047 11/05 A3021 RMK AO2 RAB19E29 SLP236 P0000 T01060050 20-01-22",0,0,0,0,0,0,40.977833333333336,-124.10847222222222
"KAVX","CATALINA","USA","20-01-22","""2020-01-22T16:23:00.000Z""","KAVX 221623Z AUTO 29008KT 10SM SCT002 10/08 A3019 RMK AO2 T01000083 20-01-22",0,0,0,0,0,0,33.40499722222222,-118.41576944444445
"KBYS","BICYCLE LAKE AAF","USA","20-01-22","""2020-01-22T15:58:00.000Z""","KBYS 221558Z AUTO 02007KT 10SM CLR 04/01 A3017 RMK AO2 SLP219 T00440014 $ 20-01-22",0,0,0,0,0,0,35.2805276666667,-116.630027666667
"KBAB","BEALE AFB","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KBAB 221556Z AUTO 21003KT 10SM OVC011 10/10 A3025 RMK AO2 SLP247 T01020102 $ 20-01-22",0,0,0,0,0,0,39.1361,-121.43658611111111
"KBIH","EASTERN SIERRA RGNL","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KBIH 221556Z AUTO 34003KT 10SM OVC095 03/M02 A3017 RMK AO2 SLP218 T00331017 20-01-22",0,0,0,0,0,0,37.373111111111115,-118.36361111111111
"KBFL","MEADOWS FIELD","USA","20-01-22","""2020-01-22T15:54:00.000Z""","KBFL 221554Z 12004KT 10SM OVC055 09/06 A3025 RMK AO2 SLP244 T00940061 20-01-22",0,0,0,0,0,0,35.433861111111106,-119.05766666666666
"KBUR","BOB HOPE","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KBUR 221553Z 00000KT 10SM CLR 08/05 A3019 RMK AO2 SLP218 T00780050 $ 20-01-22",0,0,0,0,0,0,34.200694444444444,-118.35866666666666
"KCEC","JACK MCNAMARA FIELD","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KCEC 221556Z AUTO 15017G25KT 9SM OVC040 08/07 A3019 RMK AO2 RAE13 SLP225 P0000 T00830067 20-01-22",0,4,0,0,0,0,41.780166666666666,-124.23652777777778
"KNFG","OCEANSIDE/CAMP PENDELTON MCAS,CA.","USA","20-01-22","""2020-01-22T15:55:00.000Z""","KNFG 221555Z 00000KT 10SM SCT030 BKN045 08/06 A3020 RMK AO2 SLP226 T00830061 $ 20-01-22",0,0,0,0,0,0,33.30125555555555,-117.35516666666666
"KCNO","CHINO","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KCNO 221553Z 00000KT 5SM BR OVC017 11/09 A3020 RMK AO2 SLP227 T01110089 20-01-22",0,0,0,0,0,0,33.97477777777778,-117.63648055555556
"KCCR","BUCHANAN FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KCCR 221553Z 00000KT 5SM BR SCT040 09/08 A3026 RMK AO2 SLP232 T00940083 20-01-22",0,0,0,0,0,0,37.989666666666665,-122.05688888888889
"KCRQ","MC CLELLAN-PALOMAR","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KCRQ 221553Z 00000KT 7SM SCT031 11/09 A3018 RMK AO2 SLP221 T01060094 20-01-22",0,0,0,0,0,0,33.12825,-117.28008333333334
"KCIC","CHICO MUNI","USA","20-01-22","""2020-01-22T15:47:00.000Z""","KCIC 221547Z 00000KT 10SM BKN010 OVC027 10/09 A3027 20-01-22",0,0,0,0,0,0,39.79538888888889,-121.85841666666666
"KEDW","EDWARDS AFB","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KEDW 221556Z 24005KT 50SM BKN220 09/04 A3015 RMK AO2A SLP210 T00910039 20-01-22",0,0,0,0,0,0,34.918033333333334,-117.87904999999999
"KFAT","FRESNO YOSEMITE INTL","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KFAT 221553Z 29003KT 4SM BR SCT060 BKN200 11/09 A3025 RMK AO2 SLP243 VIS SE 2 1/2 T01060089 20-01-22",0,0,0,0,0,0,36.776555555555554,-119.71883333333334
"KBLU","BLUE CANYON - NYACK","USA","20-01-22","""2020-01-22T15:52:00.000Z""","KBLU 221552Z AUTO 15004KT M1/4SM FG VV002 03/02 A3024 RMK AO2 SLP240 T00280022 20-01-22",0,0,0,2.5,0,0,39.274972222222225,-120.70975
"KDAG","BARSTOW-DAGGETT","USA","20-01-22","""2020-01-22T15:50:00.000Z""","KDAG 221550Z AUTO 26004KT 10SM CLR 09/03 A3017 RMK AO2 SLP210 T00890033 20-01-22",0,0,0,0,0,0,34.853722222222224,-116.78669444444444
"KEMT","EL MONTE","USA","20-01-22","""2020-01-22T15:45:00.000Z""","KEMT 221545Z 00000KT 8SM BKN026 09/08 A3020 20-01-22",0,0,0,0,0,0,34.08600833333334,-118.03484444444445
"KHAF","HALF MOON BAY","USA","20-01-22","""2020-01-22T16:15:00.000Z""","KHAF 221615Z AUTO 00000KT 10SM FEW005 OVC014 11/10 A3026 RMK AO2 20-01-22",0,0,0,0,0,0,37.513444444444445,-122.50116666666666
"KHWD","HAYWARD EXECUTIVE","USA","20-01-22","""2020-01-22T16:10:00.000Z""","KHWD 221610Z 00000KT 2 1/2SM BR FEW005 OVC021 12/11 A3025 RMK AO2 T01220111 20-01-22",0,0,0,0,0,1,37.65892777777778,-122.1217361111111
"KNRS","IMPERIAL BEACH NOLF (REAM FLD)","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KNRS 221556Z 06007KT 9SM FEW020 BKN250 11/09 A3020 RMK AO2 SLP227 T01110089 $ 20-01-22",0,0,0,0,0,0,32.566155555555554,-117.11352222222222
"KFUL","FULLERTON MUNI","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KFUL 221553Z 00000KT 6SM BR FEW020 BKN200 11/08 A3019 RMK AO2 SLP221 T01060083 20-01-22",0,0,0,0,0,0,33.87201388888889,-117.97978333333333
"KHHR","JACK NORTHROP FIELD/HAWTHORNE MUNI","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KHHR 221553Z 00000KT 5SM HZ CLR 12/08 A3020 RMK AO2 SLP227 T01170078 $ 20-01-22",0,0,0,0,0,0,33.92283333333333,-118.33519444444444
"KIPL","IMPERIAL COUNTY","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KIPL 221553Z AUTO 25003KT 10SM CLR 10/06 A3015 RMK AO2 SLP210 T01000056 20-01-22",0,0,0,0,0,0,32.83422222222222,-115.57875
"KLVK","LIVERMORE MUNI","USA","20-01-22","""2020-01-22T16:19:00.000Z""","KLVK 221619Z 00000KT 2SM BR SCT004 OVC017 11/11 A3025 RMK AO2 T01110111 20-01-22",0,0,0,0,0,1,37.69338888888888,-121.82036111111111
"KLPC","LOMPOC","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KLPC 221556Z AUTO 08004KT 10SM BKN018 OVC025 RMK AO2 SLPNO FZRANO $ 20-01-22",0,0,0,0,0,0,34.665619444444445,-120.46750277777778
"KSLI","LOS ALAMITOS/AAF,CA.","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KSLI 221556Z 36003KT 8SM SCT020 BKN200 09/09 A3019 RMK AO2A SLP226 T00880086 20-01-22",0,0,0,0,0,0,33.79,-118.05199999999999
"KWJF","GENERAL WM J FOX AIRFIELD","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KWJF 221556Z 26013KT 10SM CLR 11/05 A3018 RMK AO2 PK WND 29029/1503 SLP222 T01110050 20-01-22",0,0,0,0,0,0,34.741055555555555,-118.21863888888889
"KLAX","LOS ANGELES INTL","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KLAX 221553Z 04005KT 7SM FEW009 FEW019 SCT170 BKN190 12/08 A3020 RMK AO2 SLP224 T01220083 20-01-22",0,0,0,0,0,0,33.942502777777776,-118.40711111111112
"KLGB","LONG BEACH/DAUGHERTY FIELD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KLGB 221553Z 00000KT 5SM BR CLR 09/08 A3019 RMK AO2 SLP224 T00940083 20-01-22",0,0,0,0,0,0,33.81762777777778,-118.15147222222222
"KNLC","LEMOORE NAS (REEVES FLD)","USA","20-01-22","""2020-01-22T15:28:00.000Z""","KNLC 221528Z 19003KT 2 1/2SM BR OVC055 08/08 A3025 RMK AO2 T00830078 20-01-22",0,0,0,0,0,0,36.33301111111111,-119.95208055555555
"KMAE","MADERA MUNI","USA","20-01-22","""2020-01-22T16:24:00.000Z""","KMAE 221624Z AUTO 3SM BR BKN025 OVC043 11/10 A3026 RMK AO2 T01110100 20-01-22",0,0,0,0,0,0,36.98650555555556,-120.11262777777777
"KMCE","MERCED RGNL/MACREADY FIELD","USA","20-01-22","""2020-01-22T16:24:00.000Z""","KMCE 221624Z AUTO 00000KT 4SM BR BKN013 OVC043 11/11 A3025 RMK AO2 T01110106 20-01-22",0,0,0,0,0,0,37.284749999999995,-120.51391666666666
"KMYV","YUBA COUNTY","USA","20-01-22","""2020-01-22T16:22:00.000Z""","KMYV 221622Z AUTO 15003KT 5SM BR FEW002 OVC024 11/11 A3028 RMK AO2 T01060106 20-01-22",0,0,0,0,0,0,39.09777777777778,-121.56983333333334
"KMMH","MAMMOTH YOSEMITE","USA","20-01-22","""2020-01-22T16:18:00.000Z""","KMMH 221618Z AUTO 11006KT 10SM BKN075 OVC110 03/M02 A3020 RMK AO2 20-01-22",0,0,0,0,0,0,37.62405555555556,-118.83874999999999
"KMHV","MOJAVE","USA","20-01-22","""2020-01-22T16:00:00.000Z""","KMHV 221600Z AUTO 09007KT 09/02 A3017 RMK A01 20-01-22",0,0,0,0,0,0,35.05894166666666,-118.15060833333334
"KNKX","SAN DIEGO/MIRAMAR MCAS, CA ","USA","20-01-22","""2020-01-22T15:55:00.000Z""","KNKX 221555Z 12004KT 10SM FEW040 BKN200 11/09 A3018 RMK AO2 SLP219 T01110089 $ 20-01-22",0,0,0,0,0,0,32.86852777777778,-117.1431888888889
"KMOD","MODESTO CITY-CO-HARRY SHAM FLD","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KMOD 221553Z COR 00000KT 5SM BR BKN024 11/10 A3024 RMK AO2 SLP239 T01110100 20-01-22",0,0,0,0,0,0,37.62583333333333,-120.95441666666667
"KMER","CASTLE","USA","20-01-22","""2020-01-22T15:45:00.000Z""","KMER 221545Z 00000KT 10SM OVC038 12/12 A3025 20-01-22",0,0,0,0,0,0,37.380472222222224,-120.56819444444444
"KMHR","SACRAMENTO MATHER","USA","20-01-22","""2020-01-22T15:45:00.000Z""","KMHR 221545Z 10003KT 5SM BR OVC006 11/11 A3025 20-01-22",0,0,0,0,0,0,38.555305555555556,-121.29719444444444
"KOAK","METROPOLITAN OAKLAND INTL","USA","20-01-22","""2020-01-22T16:21:00.000Z""","KOAK 221621Z 00000KT 3SM FEW004 OVC024 12/12 A3026 RMK AO2 T01220117 20-01-22",0,0,0,0,0,1,37.72125833333334,-122.22114722222223
"KMRY","MONTEREY RGNL","USA","20-01-22","""2020-01-22T16:13:00.000Z""","KMRY 221613Z 00000KT 6SM BR OVC005 13/12 A3024 RMK AO2 T01280117 20-01-22",0,0,0,0,0,0,36.58695,-121.84278055555555
"KEED","NEEDLES","USA","20-01-22","""2020-01-22T15:56:00.000Z""","KEED 221556Z AUTO 29003KT 10SM CLR 09/06 A3018 RMK AO2 SLP210 T00890056 20-01-22",0,0,0,0,0,0,34.76634444444444,-114.62327777777777
"KAPC","NAPA COUNTY","USA","20-01-22","""2020-01-22T15:54:00.000Z""","KAPC 221554Z 02005KT 1/4SM FG VV002 09/08 A3026 RMK AO2 SLP236 T00890083 20-01-22",0,0,0,0,0,0,38.21319444444445,-122.28069444444445
"KSIY","SISKIYOU COUNTY","USA","20-01-22","""2020-01-22T15:53:00.000Z""","KSIY 221553Z AUTO 00000KT 10SM OVC060 02/00 A3018 RMK AO2 SLP246 T00170000 20-01-22",0,0,0,2.5,0,0,41.781444444444446,-122.46810833333333
"KNZY","NORTH ISLAND NAS/HALSEY FIELD","USA","20-01-22","""2020-01-22T15:52:00.000Z""","KNZY 221552Z 00000KT 10SM FEW020 SCT035 BKN200 13/10 A3019 RMK AO2 SLP223 T01330100 $ 20-01-22",0,0,0,0,0,0,32.69819444444444,-117.21310833333334
